"","Site","WY","Month","X.x","Air","PO4","NO3","pH","Cond","Tur","O2","H2Otemp","TotalColiform","EColi","ppt","cwd","tmx","tmn","PctUrb","PctImp","NDVI","SiteWY","Id","OBJECTID","Shape_Area..km2.","Shape_Leng","raw.ag.area.2001","raw.ag.area.2016","raw.forest.area.2001..km2.","forest.2001..","raw.forest.area.2016","raw.grassland.area.2001","raw.grassland.area.2016","raw.scrub.area.2001","raw.scrub.area.2016","raw.urban.area.2001","raw.urban.area.2016","raw.water.area.2001","raw.water.area.2016","ForestChange","ScrubChange","UrbanChange","Air1","PO41","NO31","pH1","Cond1","Tur1","O21","H2Otemp1","TotalColiform1","EColi1","ppt1","cwd1","tmx1","tmn1","NDVI1","Air3","PO43","NO33","pH3","Cond3","Tur3","O23","H2Otemp3","TotalColiform3","EColi3","ppt3","cwd3","tmx3","tmn3","X.y","Acari","Aeshnidae","Ameletidae","Amphipoda","Amphizoidae","Apataniidae","Arctopsychinae","Athericidae","Baetidae","Belostomatidae","Blephariceridae","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Cladocera","Coenagrionidae","Copepoda","Cordulegastridae","Corduliidae","Corydalidae","Decapoda","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Ephemeridae","Ephydridae","Gastropoda","Glossosomatidae","Gomphidae","Haliplidae","Helicopsychidae","Heptageniidae","Hirudunea","Hydraenidae","Hydrophilidae","Hydropsychidae","Hydroptilidae","Isonychiidae","Isopoda","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nematoda","Nematomorpha","Nemertea","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Pelecypoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Ptilodactylidae","Pyralidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Tipulidae","Turbellaria","Uenoidae","Unknown","Veliidae","number","insect.taxa","ple.taxa","tri.taxa","ept.p","tol.p","intol.p","hil.in","p.p","insect.score","ple.score","tri.score","ept.score","tol.score","intol.score","hil.score","p.score","ibi.score"
"11",1,2006,6,65,21.9,0.48,0.486666667,8.17,157.7333333,0.683333333,9.313333333,17.3,7.791357516,3.80666249,1.9,131.3,27.62,10.31,2,9,0.322,"1 2006",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,22,0.02,0.016666667,6.63,33.76666667,1.2,12.38666667,9.9,6.475124503,1.987874348,43.4,0,22.57,6.74,0.322,17.5333333333333,0.166666666666667,0.167777778,6.53333333333333,75.34999999,0.922222222,10.8277777776667,11.1666666666667,5.918970178,2.16256133966667,141.766666666667,43.7666666666667,21.31,6.47666666666667,10,4,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,3,0,0,10,1,0,0,0,0,0,0,4,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,0,0,0,139,15,1,6,68.34532374,0,38.1294964,3.338129496,14.38848921,2,1,3,4,5,5,5,5,30
"12",1,2007,10,81,14.2,0,0.803333333,8.77,185.5,0.116666667,6.063333333,13.5,7.791357516,3.139832618,20.4,54.5,19.65,4.07,2,9,0.245,"1 2007",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,14.3,0.006666667,0,7.766666667,34.93333333,0.083333333,8.78,14.86666667,7.791357516,3.18221184,33.2,85.2,24.05,8.68,0.245,15.4666666666667,0.00222222233333333,0.267777777666667,7.32333333333333,86.6444444433333,0.0777777776666667,9.39666666766667,14.2,7.791357516,3.17493030033333,17.9666666666667,101.433333333333,24.6566666666667,8.47333333333333,13,11,0,0,0,0,0,9,0,77,0,0,6,0,0,0,3,0,52,10,0,0,0,0,0,0,0,0,0,0,17,1,34,0,0,0,5,0,0,0,169,0,0,0,24,0,0,0,0,0,0,21,0,1,0,0,0,0,0,7,0,4,0,0,0,9,5,0,0,0,0,0,0,0,0,8,0,0,31,0,0,0,1,0,0,0,0,505,19,2,8,72.67326733,0.198019802,21.78217822,3.738613861,9.108910891,3,2,4,5,5,4,4,3,30
"13",1,2007,6,77,25.5,0,0,6.3,38.23333333,0.2,10.84333333,13,6.588926478,0.693147181,16.9,113.1,26.33,10.26,2,9,0.245,"1 2007",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,14.8,0,0,6.433333333,39.93333333,0.2,13.55333333,9.033333333,4.563305982,1.410986974,46.4,0,23.21,7.33,0.245,17.2666666666667,0.058888889,0.177777777666667,6.56666666666667,77.13333332,0.477777777666667,11.8866666633333,10.7777777776667,5.66506566633333,1.599587112,58.1,37.7,22.3133333333333,6.87,12,8,0,10,0,0,0,2,0,45,0,0,5,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,0,23,2,37,0,0,0,22,0,0,0,199,0,0,0,7,0,0,0,1,0,0,7,0,0,12,0,0,0,0,4,0,6,0,0,0,28,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,493,17,1,6,72.4137931,0,24.54361055,3.529411765,9.330628803,2,1,3,5,5,4,5,3,28
"14",1,2008,10,93,22.3,1.256666667,0.46,7.666666667,194.1333333,3.336666667,9.466666667,14,7.791357516,6.825242857,129.1,0,17.19,4.88,2,9,0.292,"1 2008",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,13.3,0.006666667,0.006666667,6.066666667,34.9,0.133333333,13.45333333,13.5,7.791357516,3.000719815,0.4,125.7,28.88,10.73,0.292,19.4666666666667,1.15555555566667,0.155555555666667,7.11222222233333,165.8222222,1.22333333333333,10.34111111,16.2333333333333,7.791357516,5.31985920366667,43.2333333333333,97.6333333333333,25.7466666666667,9.74,15,3,0,0,0,0,0,8,0,24,0,0,7,0,1,0,0,0,10,2,0,0,0,0,0,2,0,0,0,0,28,5,17,0,0,0,66,0,0,0,122,0,0,0,17,0,0,0,2,0,0,8,1,0,0,0,1,0,0,6,0,27,0,0,1,4,5,12,0,1,0,0,0,0,0,5,0,0,18,0,0,0,0,0,0,2,0,405,23,1,11,58.51851852,0,35.0617284,3.088888889,7.160493827,3,1,5,3,5,5,5,3,30
"15",1,2008,6,89,16.9,0.006666667,0.003333333,6.566666667,39.1,0,13.49666667,9.2,5.008633291,2.282382386,0,155.5,27.21,9.48,2,9,0.292,"1 2008",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,20.5,0.003333333,0.01,6.666666667,43.83333333,0.116666667,13.98666667,9.5,5.367376902,2.397895273,26,0,21.78,6.94,0.292,16.1,0.00555555566666667,0.00666666666666667,6.53555555566667,41.7666666666667,0.0722222223333333,12.7011111133333,7.66666666666667,4.83918545233333,2.82073065966667,14.4666666666667,51.8333333333333,21.7566666666667,6.05333333333333,14,11,0,0,0,0,0,6,0,37,0,0,1,0,0,0,0,0,65,4,0,0,0,0,0,7,0,0,0,0,40,1,9,0,0,0,2,0,0,0,170,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,1,13,0,6,0,0,0,53,0,1,0,0,0,0,1,0,0,6,0,0,50,0,0,0,0,1,5,0,0,496,19,1,9,63.70967742,0.201612903,20.16129032,3.877016129,16.93548387,3,1,5,4,5,4,4,5,31
"16",1,2009,10,105,21.3,1.046666667,0.086666667,7.3,166,0.25,9.59,18.4,7.791357516,6.361993085,80.4,0,21.1,6.43,2,9,0.213,"1 2009",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,26.1,2.47,0.73,8.723333333,229.3333333,0.433333333,9.663333333,21.4,7.791357516,5.079539273,4.4,123.1,28.83,12.15,0.213,23.3,1.57444444466667,0.692222222333333,7.94,203.288888866667,0.405555555333333,9.15555555533333,20.08888889,7.791357516,4.83807522433333,28.8,95.3,26.4966666666667,10.5066666666667,17,4,0,0,0,0,1,29,0,65,0,0,6,0,0,0,0,0,11,4,0,0,0,0,0,6,0,0,0,0,30,0,9,0,0,0,9,0,0,0,141,0,0,0,48,0,0,0,17,0,0,10,0,0,0,0,0,0,0,26,0,8,0,1,0,11,2,15,0,1,0,0,1,0,0,5,0,0,38,0,0,0,0,3,0,0,0,501,21,1,11,64.07185629,0.199600798,29.14171657,3.441117764,11.77644711,3,1,5,4,5,5,5,4,32
"17",1,2009,6,101,25.3,0.846666667,0.733333333,9.186666667,175.2666667,0.25,10.94666667,24.26666667,7.791357516,4.835487941,18.2,23.6,24.16,9.64,2,9,0.213,"1 2009",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,15.9,0.123333333,0.25,7.763333333,128.7666667,5.4,11.31666667,8.9,6.361993085,2.595254707,211.4,0,13.4,0.55,0.213,16.3,0.454444444333333,0.438888888666667,8.05,159.000000033333,3.51666666666667,11.7344444466667,13.08888889,7.08205788733333,3.871947191,188.933333333333,7.86666666666667,15.6866666666667,3.05666666666667,16,33,0,4,0,0,0,2,0,80,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,1,0,0,0,0,42,2,32,0,0,1,1,0,0,0,146,0,0,0,7,0,0,0,2,0,0,2,0,0,10,0,1,0,1,33,0,9,0,0,1,18,0,12,0,3,0,0,0,0,0,3,0,0,2,0,0,0,2,2,0,1,0,503,24,2,9,73.35984095,0.397614314,22.26640159,3.719681909,12.12723658,4,2,5,5,5,4,4,5,34
"18",1,2010,10,117,13.6,0.006666667,0.036666667,7.086666667,33.4,0,13.88333333,11.36666667,6.475124503,1.131402111,125,0,18.15,5.24,2,9,0.297,"1 2010",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,11.9,0.006666667,0,6.803333333,38.33333333,0.476666667,9.833333333,12.1,7.791357516,0,1.2,119.2,27.5,10,0.297,15.2333333333333,0.536666667,0.115555555666667,7.14555555566667,85.82222221,0.342222222333333,10.7199999986667,14.5555555566667,7.35261317833333,1.33120099733333,42.7333333333333,91.2,24.75,8.84666666666667,19,3,0,2,0,0,2,26,0,74,0,0,6,0,0,0,0,0,13,1,0,0,0,0,0,6,0,0,0,0,44,1,18,0,0,0,18,0,0,0,143,0,0,0,34,1,0,0,9,0,0,7,0,0,0,0,0,0,2,11,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,6,0,0,56,0,0,0,0,0,1,4,0,501,20,1,8,60.47904192,0.399201597,23.95209581,3.536926148,9.580838323,3,1,4,4,5,4,5,4,30
"19",1,2010,6,113,14.6,0.003333333,0.006666667,6.533333333,39.03333333,0.866666667,10.65,8.1,6.646520377,2.602689685,7.5,19,24.9,9.6,2,9,0.297,"1 2010",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,14.5,0.043333333,0.076666667,7.543333333,90.16666667,3.133333333,10.73,12.66666667,7.791357516,3.394508394,123.5,0,16.8,3.5,0.297,11.1,0.0166666663333333,0.027777778,6.76999999966667,54.9444444433333,1.39444444433333,10.8644444433333,9.42222222333333,6.236789547,3.374777488,95.2,6.33333333333333,18.52,5.68333333333333,18,7,0,23,0,0,0,0,0,39,0,0,1,0,0,0,1,0,77,2,0,0,0,0,0,11,0,0,0,0,13,2,41,0,0,0,1,0,0,0,168,0,0,0,12,0,0,0,15,0,0,12,0,0,4,0,1,0,1,12,0,24,0,3,0,15,0,10,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,4,0,1,0,506,24,1,11,70.15810277,0.988142292,28.65612648,3.551383399,8.300395257,4,1,5,4,4,5,5,3,31
"20",1,2011,10,129,19.9,1.01,0.366666667,7.456666667,166.9,0.42,9.186666667,16.9,7.791357516,5.117993812,267.51,0,20,7.7,2,9,0.348,"1 2011",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,16.1,0.01,0.053333333,6.213333333,32.96666667,0.6,9.093333333,13.93333333,5.282187985,1.840549633,1.61,128.4,30.39,14.92,0.348,19.3333333333333,0.41,0.231111111,6.97,121.544444456667,0.784444444333333,8.89,16.7777777766667,6.84369902866667,3.98231104333333,89.7066666666667,42.8,27.08,12.6866666666667,21,3,0,9,0,0,0,11,0,8,0,0,24,0,0,0,0,0,14,9,0,0,0,0,0,16,0,0,0,0,29,0,20,0,0,0,13,2,0,0,132,0,0,0,23,0,0,0,70,0,0,30,3,0,8,0,1,0,1,7,0,18,0,2,0,5,5,24,0,0,2,0,0,0,0,2,3,0,7,0,0,0,0,4,0,4,0,509,25,1,12,57.36738703,0.982318271,48.33005894,2.842829077,11.00196464,4,1,5,3,4,5,5,4,31
"21",1,2011,6,125,21.8,0.263333333,0.026666667,7.52,99.86666667,1.233333333,9.083333333,20.06666667,6.918893023,5.292802186,75.24,0,23.38,10.5,2,9,0.348,"1 2011",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,10.6,0.066666667,0.016666667,7.033333333,35.66666667,0.933333333,11.20333333,5.833333333,3.095577609,1.410986974,99.5,0,17.44,5.09,0.348,12.8,0.117777777666667,0.0255555556666667,7.151111111,68.4000000033333,1.89999999966667,10.6399999976667,12.5666666676667,5.301023848,2.906230727,89.3133333333333,0,18.59,6.12,20,3,0,16,0,0,0,1,0,64,0,0,4,0,0,0,0,1,56,5,0,0,0,0,0,31,0,0,0,0,38,0,45,0,0,0,5,0,0,0,169,0,0,0,5,1,0,0,2,0,0,2,0,0,4,0,3,0,0,1,0,7,0,2,1,21,0,0,0,2,0,0,0,0,0,5,0,1,12,0,0,0,0,0,0,0,0,507,22,1,9,67.85009862,0.394477318,26.42998028,3.400394477,12.62327416,3,1,5,4,5,4,5,5,32
"22",1,2012,10,141,18.3,0.456666667,0.103333333,7.326666667,136.8666667,0.85,9.47,16.3,7.791357516,3.47506723,118.62,0,21.46,8.65,2,9,0.339,"1 2012",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,15,0.006666667,0.036666667,7.123333333,32.33333333,0.106666667,10.80333333,14.4,4.185098925,1.410986974,0,128.4,30.48,14.82,0.339,19.4666666666667,0.753333333666667,0.0777777776666667,7.381111111,115.00000001,0.741111111333333,9.25444444333333,18.5333333333333,6.589271319,3.084745144,39.66,99.2666666666667,28.42,13.4966666666667,23,6,0,5,0,0,0,0,0,5,0,0,11,0,0,0,4,0,20,10,0,0,0,0,0,5,0,0,0,0,25,2,15,0,0,0,36,0,0,0,42,0,0,0,6,0,0,0,8,0,0,12,1,0,0,0,0,0,1,12,0,33,0,0,0,14,4,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,289,20,1,9,60.89965398,0.346020761,49.48096886,2.785467128,14.53287197,3,1,5,4,5,5,5,5,33
"23",1,2012,6,137,18.8,0.613333333,0.183333333,7.926666667,156.3666667,1.05,8.64,20.1,6.918893023,5.430222437,33.25,126.56,26.08,11.48,2,9,0.339,"1 2012",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,14.1,0.036666667,0.016666667,6.163333333,36.43333333,0.766666667,10.08666667,9.2,2.990719732,2.140066163,12.93,0,22.73,8.93,0.339,16.2,0.228888889,0.101111111,7.068888889,93.3333333433333,3.727777778,9.75,14.3,4.66909503566667,3.82475981133333,93.45,42.1866666666667,21.82,8.34333333333333,22,18,0,6,0,0,0,0,0,16,0,0,1,0,0,0,0,0,104,5,0,0,0,0,0,3,0,0,0,0,46,2,17,0,0,0,3,0,0,0,139,0,0,0,7,5,0,0,5,0,0,11,2,0,4,0,4,0,0,6,0,42,0,0,0,11,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,0,5,0,1,0,473,21,1,8,59.83086681,0,14.79915433,4.086680761,10.35940803,3,1,4,3,5,4,4,4,28
"24",1,2013,10,153,18.7,0.746666667,0.243333333,8.69,152.6666667,1.083333333,10.18666667,17.5,7.791357516,3.218875825,87.41,4.03,22.2,9,2,9,0.27,"1 2013",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,9.8,0.21,0.04,6.856666667,36.66666667,0.566666667,9.65,12.66666667,4.115779843,0,47.46,90.03,25.65,12.64,0.27,16.0666666666667,0.372222222333333,0.101111111,7.567777778,74.2111111233333,0.568888889,9.567777779,15.7222222233333,6.089710148,1.07295860833333,44.9566666666667,85.6533333333333,25.88,12.2666666666667,24,4,0,4,0,0,0,14,0,34,0,0,6,0,27,0,0,0,16,34,0,0,0,0,0,4,0,0,0,0,60,1,30,0,0,0,0,0,0,0,87,0,0,0,20,0,0,0,16,0,0,17,3,0,1,0,1,0,2,6,0,12,0,0,0,20,21,11,0,0,0,0,0,0,0,13,3,1,16,0,0,0,2,3,0,0,0,489,25,1,12,66.87116564,0.408997955,43.96728016,2.881390593,21.26789366,4,1,5,4,5,5,5,5,34
"25",1,2014,10,165,13,0.013333333,0.023333333,7.333333333,32.2,0.216666667,9.583333333,11.23333333,5.329816034,0,21.45,64.55,21.48,7.73,2,9,0.456,"1 2014",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,17.7,2.97,0.12,7.493333333,206.7333333,0.166666667,7.6,18.73333333,7.791357516,3.618993327,34.5,107.2,27.74,14.37,0.456,17,1.02555555533333,0.052222222,7.02888888866667,89.5888888766667,0.188888889,8.822222222,15.03333333,6.360124379,2.326456238,21.5033333333333,112.25,26.34,12.9866666666667,26,13,0,0,0,0,0,6,0,125,0,0,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,54,0,12,0,0,0,32,0,0,0,107,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,5,13,3,0,1,7,0,0,0,0,3,0,0,87,0,0,0,0,0,0,0,0,509,17,1,8,57.36738703,1.37524558,15.71709234,3.988212181,7.465618861,2,1,4,3,3,4,4,3,24
"26",1,2014,6,161,20.1,0.033333333,0.006666667,7.143333333,41,0,8.86,9.533333333,2.602689685,2.014903021,0,168.94,27.89,13.09,2,9,0.456,"1 2014",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,20.9,0.66,0.03,8.31,94.86666667,0.25,11.08,18.5,7.594028891,3.265759411,23.54,0,22.95,9.88,0.456,16.8666666666667,0.25,0.0122222223333333,7.38666666666667,60.2111111133333,0.173333333333333,10.1155555566667,12.1,4.785200553,1.76022081066667,39.3333333333333,56.3133333333333,23.15,9.61666666666667,25,7,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,0,159,4,0,0,0,0,0,1,0,0,0,0,43,2,10,0,0,1,12,0,0,0,95,0,0,0,2,0,0,0,3,0,1,0,0,0,3,0,0,0,0,11,0,7,0,3,0,8,0,2,0,0,0,0,0,0,0,4,5,1,2,0,0,0,1,0,0,5,1,453,20,2,6,46.13686534,0.883002208,11.69977925,4.322295806,5.077262693,3,2,3,3,4,3,3,2,23
"27",1,2015,10,177,23.1,2.636666667,0.896666667,6.79,167.9666667,0.066666667,10.12,16.43333333,7.791357516,4.034240638,53.04,0,22.88,10.62,2,9,0.201,"1 2015",1,1,35.85705192,32469.15163,0,0,33.39860916,93.14376774,33.65605545,0.087719478,0.013212219,1.047821164,0.863500059,1.31504035,1.316256046,0.004869071,0.004869071,0.257446289999997,-0.184321105,0.00121569599999982,18.3,2.973333333,0.22,7.583333333,209.4333333,0.463333333,8.196666667,17.23333333,7.791357516,4.650143552,2.51,125.9,28.23,14.55,0.201,22.8,3.10333333333333,0.374444444666667,7.31,200.3,0.266666666666667,8.73444444466667,18.1444444433333,7.791357516,3.60815011766667,18.92,97.0666666666667,27.2033333333333,13.8566666666667,27,38,0,5,0,0,0,0,0,19,0,0,10,0,0,0,1,0,7,11,0,0,0,1,0,7,0,0,0,0,62,2,34,0,0,9,6,2,0,0,139,0,0,0,28,0,0,0,1,0,6,2,0,0,0,0,0,0,5,2,0,12,0,0,0,11,12,6,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1,0,448,26,2,9,70.75892857,3.125,24.33035714,3.5625,20.75892857,4,2,5,4,2,4,5,5,31
"28",10,2001,11,1716,11,3,4,8.233333333,276.2,0.926666667,13.57333333,7.383333333,7.791357516,2.151762203,39,0,15.13,3.74,11,14,0.168,"10 2001",17,17,5.209466352,12892.65032,0,0,1.941109657,37.26119963,3.661384821,0.949653089,0.94860512,2.230965853,0.512381554,0.088648766,0.088195652,0,0,1.720275164,-1.718584299,-0.000453114000000004,22,3,0.173333333,8.266666667,225.2333333,0.45,10.87666667,20.11666667,7.791357516,4.456670178,9.8,121.4,31.47,14.51,0.168,17.3333333333333,9.66666666666667,1.72444444433333,7.96666666666667,236.644444433333,0.497777778,11.1633333333333,15.9944444443333,7.791357516,2.673139785,16.2666666666667,99.7666666666667,27.1733333333333,11.3733333333333,179,1,0,0,3,0,0,1,0,91,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,49,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,1,1,0,0,0,0,0,1,0,0,108,0,0,0,0,0,0,0,0,316,14,2,2,32.59493671,0.316455696,5.379746835,4.655063291,3.164556962,1,2,1,2,5,2,2,1,16
"29",10,2001,6,1712,27,3,0.05,9.4,191.8,0.5,11.52,21.48333333,7.791357516,3.265759411,4.7,180.9,31.78,15.47,11,14,0.168,"10 2001",17,17,5.209466352,12892.65032,0,0,1.941109657,37.26119963,3.661384821,0.949653089,0.94860512,2.230965853,0.512381554,0.088648766,0.088195652,0,0,1.720275164,-1.718584299,-0.000453114000000004,25,23,3.066666667,9.4,159.6666667,0.883333333,9.99,18.35,7.791357516,2.251291799,60.3,0,19.1,6.41,0.168,23.9,16.3333333333333,2.09333333333333,9.3,159.133333333333,2.30555555533333,10.7444444433333,17.86111111,7.791357516,2.67008555433333,45.5666666666667,60.3,23.1833333333333,9.45666666666667,178,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,114,0,0,0,0,0,0,0,0,77,20,0,0,0,0,4,0,0,0,0,2,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,0,0,0,1,1,0,0,0,361,14,3,3,41.27423823,32.4099723,0.831024931,5.520775623,6.925207756,1,3,2,2,1,1,1,3,14
"30",10,2002,10,1727,19.5,3.48,4,7.7,190.4,0.97,10.65666667,15.4,7.791357516,4.223909767,39,45.2,27.17,12.26,11,14,0.049,"10 2002",17,17,5.209466352,12892.65032,0,0,1.941109657,37.26119963,3.661384821,0.949653089,0.94860512,2.230965853,0.512381554,0.088648766,0.088195652,0,0,1.720275164,-1.718584299,-0.000453114000000004,18.3,1.1,9.333333333,7.666666667,213.5666667,0.316666667,10.30333333,17.61666667,7.791357516,5.785362462,0,131.1,32.02,13.84,0.049,20.4666666666667,1.978888889,6.33555555533333,7.8,197.633333333333,0.556666666666667,10.3622222233333,18.3166666666667,7.791357516,5.93354324833333,13,117.333333333333,31.04,13.7166666666667,181,5,0,0,11,0,0,0,0,78,0,0,1,0,0,0,0,0,65,0,0,0,0,0,0,2,0,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0,0,20,36,0,0,0,1,7,0,0,1,0,1,0,0,3,0,0,7,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,299,16,4,3,41.13712375,5.016722408,1.672240803,4.672240803,16.05351171,2,4,2,2,1,1,2,5,19
"31",10,2002,6,1723,26.3,2.766666667,4.47,8.266666667,112.3,0.266666667,10.52,19.63333333,7.791357516,7.020994675,0,185.5,32.41,14.77,11,14,0.049,"10 2002",17,17,5.209466352,12892.65032,0,0,1.941109657,37.26119963,3.661384821,0.949653089,0.94860512,2.230965853,0.512381554,0.088648766,0.088195652,0,0,1.720275164,-1.718584299,-0.000453114000000004,21,2.02,5.606666667,8.566666667,137.4,0.933333333,11.84,17.44,7.791357516,4.454347296,42.6,119.8,25.99,10.36,0.049,18.9333333333333,2.837777778,5.32555555566667,8.277777778,122.555555566667,1.011111111,11.00111111,17.23,7.53456990233333,5.635188136,21.2333333333333,114.533333333333,26.5,11.1733333333333,180,4,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,93,13,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,99,0,0,0,0,0,0,1,0,408,12,3,1,16.91176471,2.941176471,0.490196078,5.164215686,5.637254902,1,3,1,1,2,1,1,2,12
